trade_date,Classification,total_volume,avg_fee,avg_pnl,num_trades
2024-02-11,Greed,212311.82,0.7339791764705882,28.924799294117648,34
2024-02-12,Greed,227247.69999999998,1.6944944375,57.11761168749999,16
2024-02-13,Extreme Greed,1999.99,-0.0028565714285714284,39.960277857142856,14
2024-02-14,Greed,320839.88,0.20646372972972976,34.509908405405405,111
2024-02-15,Greed,185188.04,0.4874015396825397,29.219010746031746,63
2024-02-16,Greed,564896.51,0.14958884615384616,30.174554032967034,182
2024-02-17,Extreme Greed,406118.07,0.6601601382978723,20.52810425531915,94
2024-02-18,Greed,157048.17,-0.032380670103092785,4.923967319587628,97
2024-02-19,Extreme Greed,286377.2,0.14705564356435644,42.750183792079206,101
2024-02-20,Greed,119419.72,0.07881217948717949,83.68279035897436,39
2024-02-21,Extreme Greed,108047.51999999999,0.13502859090909092,84.49084409090909,22
2024-02-22,Greed,373033.87,0.28923386363636366,44.25119397727272,88
2024-02-23,Extreme Greed,111106.14,-0.014455027972027973,9.91995055944056,143
2024-02-25,Greed,4480.13,-0.01792,-6.1541,5
2024-02-26,Greed,192187.14,-0.002505769230769226,113.25249487179488,39
2024-02-27,Extreme Greed,209362.3,-0.05970807936507937,14.103360841269842,63
2024-02-28,Extreme Greed,171107.13,-0.030603377777777777,55.63882744444444,45
2024-02-29,Extreme Greed,395666.73,0.01171625,84.60342234482759,116
2024-03-01,Extreme Greed,472974.7,-0.00399163503649635,60.176944591240876,137
2024-03-02,Extreme Greed,63197.56,-0.0151331935483871,7.448406451612905,31
2024-03-03,Extreme Greed,390745.68,-0.031735481012658225,105.83653474683545,79
2024-03-04,Extreme Greed,1577996.87,-0.0018648299999999998,92.66591914,300
2024-03-05,Extreme Greed,841810.32,-0.024658105555555556,109.95014467222222,180
2024-03-06,Extreme Greed,327218.02,-0.04091851219512195,83.10762364634145,82
2024-03-08,Extreme Greed,183583.18,-0.0548004328358209,63.7594960597015,67
2024-03-09,Extreme Greed,658178.75,0.015827042735042738,85.03847541880343,117
2024-03-10,Extreme Greed,219973.85,0.05431123809523809,59.117314285714286,42
2024-03-11,Extreme Greed,176519.44999999998,0.2017354761904762,85.43284511904761,42
2024-03-12,Extreme Greed,103040.85,0.618244125,379.89575,8
2024-03-13,Extreme Greed,6000.799999999999,0.30003971428571424,0.0,7
2024-03-14,Extreme Greed,205933.18,0.6509328888888889,192.5481017777778,18
2024-03-15,Extreme Greed,351894.41,0.7981452096774193,100.58892985483871,62
2024-03-16,Extreme Greed,37223.66,1.316035,28.57248,8
2024-03-17,Extreme Greed,99506.95,1.4679708260869564,21.882345869565217,23
2024-03-18,Extreme Greed,90458.08,1.3128042105263156,76.68198421052631,19
2024-03-19,Extreme Greed,219884.84,1.0828463333333334,27.86658220833333,24
2024-03-20,Greed,215705.85,0.5779541739130435,93.08890723188406,69
2024-03-21,Extreme Greed,117895.57,0.5855267857142857,83.41100267857142,28
2024-03-24,Greed,92592.20999999999,0.4678335263157895,68.26413036842105,19
2024-03-25,Extreme Greed,57116.32,2.855816,186.13091828571427,7
2024-03-26,Extreme Greed,198565.19,0.238537313559322,27.253445703389833,118
2024-03-27,Extreme Greed,99864.79,0.8346829473684211,3.9581878947368416,38
2024-03-28,Extreme Greed,35323.72,0.6968637692307692,17.527000615384615,13
2024-03-29,Extreme Greed,86914.37,2.028002,58.873160266666666,15
2024-03-30,Extreme Greed,101103.92,0.22087675555555555,24.45722533333333,45
2024-03-31,Extreme Greed,39912.96,1.0745786153846155,70.21431884615384,13
2024-04-01,Extreme Greed,339470.47,1.087680025974026,32.57095332467532,77
2024-04-02,Extreme Greed,239664.50999999998,1.9544530243902436,21.555141756097562,41
2024-04-03,Greed,16887.57,0.41530025,31.6971,4
2024-04-04,Greed,95987.73,1.0498651562499999,0.0,32
2024-04-05,Extreme Greed,503791.8,1.03430138,107.06484306,100
2024-04-06,Extreme Greed,68223.67,1.4923923125,14.770945874999999,16
2024-04-07,Extreme Greed,49988.14,0.7606889130434782,0.0,23
2024-04-08,Extreme Greed,211940.64,2.0596849333333336,40.614223333333335,30
2024-04-09,Extreme Greed,57063.840000000004,6.657447,0.0,3
2024-04-10,Extreme Greed,351735.97,3.002623463414634,127.01081497560976,41
2024-04-11,Extreme Greed,76400.96,1.6712705625,24.35894775,16
2024-04-12,Extreme Greed,442088.59,0.7562858527131783,-4.594153790697676,129
2024-04-13,Greed,486411.25,1.337069393258427,74.3983343258427,89
2024-04-14,Greed,659162.17,1.995115925233645,-337.4206777570094,107
2024-04-15,Greed,291111.19,0.9914781463414633,92.05094439024391,41
2024-04-16,Greed,181907.17,0.3927167021276596,52.504302574468085,47
2024-04-17,Greed,97562.99,0.7586402142857143,174.39059999999998,14
2024-04-19,Greed,337257.92000000004,3.372578857142857,55.61272748571429,35
2024-04-20,Greed,60733.24,5.5131385,0.0,22
2024-04-22,Greed,47993.61,1.8664182222222223,0.0,9
2024-04-23,Greed,233054.9,1.0804314545454545,16.962669636363636,66
2024-04-24,Greed,141275.24,2.4723157999999996,13.95929535,20
2024-04-25,Greed,120241.01,2.16431772972973,0.0,74
2024-04-26,Greed,4988.290000000001,0.581966,0.0,3
2024-04-27,Greed,154264.47,1.999724074074074,158.57363477777778,27
2024-04-28,Greed,43985.6,0.26543010344827583,0.0,58
2024-04-29,Greed,108699.01,0.8454362222222221,11.709640799999999,45
2024-04-30,Greed,125018.75,1.8231895833333331,0.0,24
2024-05-01,Neutral,87025.45,2.175636285714286,0.0,14
2024-05-03,Neutral,282682.64999999997,2.7475189166666665,147.3893623611111,36
2024-05-04,Greed,58998.75,2.2943954444444445,0.0,9
2024-05-05,Greed,24068.350000000002,1.4021296666666665,0.15266666666666667,6
2024-05-06,Greed,206016.43,8.011749555555555,107.62115333333333,9
2024-05-07,Greed,108717.58,2.1132811666666664,49.08542738888889,18
2024-05-08,Greed,65973.57,1.7751404615384616,0.12044307692307693,13
2024-05-09,Greed,221966.12,2.7745761428571427,40.985566285714285,28
2024-05-10,Greed,156882.0,2.4958495454545453,95.53371340909092,22
2024-05-11,Neutral,63248.95,2.459680555555556,27.956082444444444,9
2024-05-12,Greed,55179.56,0.8396882173913044,0.0,23
2024-05-13,Greed,193118.9,2.4139856785714287,76.31620925,28
2024-05-14,Greed,145853.4,2.219508043478261,50.02275239130436,23
2024-05-15,Greed,234922.57,2.2839690833333335,26.360293944444447,36
2024-05-16,Greed,162620.96,2.108048888888889,7.94777037037037,27
2024-05-18,Greed,126303.14,1.7682436799999999,140.89578644000002,25
2024-05-19,Greed,29998.09,1.3124158750000001,0.0,8
2024-05-20,Greed,38124.75,1.3343662,-7.4818442,10
2024-05-21,Extreme Greed,1100948.59,3.0826555520000003,58.31518057599999,125
2024-05-22,Extreme Greed,44995.29,2.6247248333333335,0.0,6
2024-05-23,Extreme Greed,401850.6,0.34901562769230765,1.2718379353846154,325
2024-05-24,Greed,50811.899999999994,8.8920825,410.974639,2
2024-05-25,Extreme Greed,29991.129999999997,0.6404304375000001,0.8828774374999999,16
2024-05-26,Extreme Greed,53976.67,1.1730119374999999,48.66774375,16
2024-05-27,Greed,151115.72,0.18259946613545816,4.499425776892431,251
2024-05-29,Greed,84268.76,0.22485731097560974,1.6938533719512194,164
2024-05-30,Greed,2838.09,0.1419037142857143,2.9930618571428576,7
2024-05-31,Greed,3636.14,0.09789584615384615,1.9506246153846154,13
2024-06-01,Greed,12834.62,0.17968424,3.66041676,25
2024-06-02,Greed,29464.51,0.08379475268817205,2.074268247311828,93
2024-06-03,Greed,21466.86,0.07682979999999999,8.040117257142859,70
2024-06-04,Greed,24243.41,0.1402443962264151,0.9851214716981133,53
2024-06-05,Extreme Greed,25350.77,0.13155666666666668,1.038064925925926,54
2024-06-06,Extreme Greed,137557.76,0.15845907692307692,1.1716802863247862,234
2024-06-07,Extreme Greed,1098588.76,0.8476424181818182,20.23288049090909,440
2024-06-08,Greed,97351.88,1.1749357586206897,4.453063413793104,29
2024-06-09,Extreme Greed,22410.22,0.4421044117647059,0.0,17
2024-06-10,Greed,46587.93,0.27728920754716985,0.589939716981132,53
2024-06-11,Greed,373279.92,1.0563269349593496,35.12708789430894,123
2024-06-12,Greed,193407.96,0.2516591220472441,-86.16744682283463,254
2024-06-13,Greed,132577.22,0.4227816455696202,83.95895082278481,79
2024-06-14,Greed,139868.66,1.2565830967741936,330.9223422258064,31
2024-06-15,Greed,718350.25,3.223366012820513,43.20459417948718,78
2024-06-16,Greed,25235.079999999998,0.8029342727272727,0.0,11
2024-06-17,Greed,368380.12,3.3929743421052634,278.9342730263158,38
2024-06-18,Greed,263314.79,2.68641032,11.3030544,25
2024-06-19,Greed,417071.12,2.276258081967213,80.12552367213115,61
2024-06-20,Greed,207990.8,0.3453602564102564,1473.8065647692308,39
2024-06-21,Greed,176264.49,0.7659637375,9.66947755,80
2024-06-22,Neutral,169594.27000000002,1.6888909166666668,31.536523541666668,24
2024-06-23,Greed,1792.12,0.035842399999999996,0.0,5
2024-06-24,Neutral,403002.8,3.340354870967742,0.0,31
2024-06-25,Fear,103099.08,0.7364214489795918,99.3745531632653,49
2024-06-26,Neutral,365190.66000000003,1.7715874999999999,58.30183586111111,72
2024-06-27,Fear,130486.95,1.5185337333333335,0.0,30
2024-06-29,Fear,280095.11,6.137269746666667,82.0043486,75
2024-06-30,Neutral,30520.69,1.2184049285714287,0.0,14
2024-07-01,Neutral,362670.14999999997,6.645672265625,79.1537391875,64
2024-07-02,Neutral,33347.47,0.6365961111111111,134.514062,18
2024-07-03,Neutral,179600.66,3.479371222222222,62.132626888888886,18
2024-07-04,Fear,430568.01,4.5209858,0.0,25
2024-07-05,Fear,272289.89,2.97283490625,0.0,32
2024-07-06,Fear,2490.17,14.34809,4.53634075,24
2024-07-07,Fear,498.75,0.004987500000000001,6.1428942,10
2024-07-08,Fear,497.64,0.0156,0.0,1
2024-07-09,Fear,2736.45,0.026504533333333337,43.265627466666665,15
2024-07-10,Fear,687900.21,4.2993757142857145,213.88812333928573,56
2024-07-11,Fear,169887.02,3.1294969999999998,98.77958326315789,19
2024-07-12,Fear,89582.97,1.6502120526315789,74.33235021052631,19
2024-07-13,Fear,139189.19,2.865659411764706,171.38928452941175,17
2024-07-14,Fear,84001.13,4.200055571428572,0.0,7
2024-07-15,Neutral,198344.85,2.653683423076923,-0.038461538461538464,26
2024-07-16,Greed,144000.57,2.290917318181818,0.0,22
2024-07-17,Greed,626005.53,0.5886094387464388,5.297064037037037,351
2024-07-18,Greed,649704.85,3.7899444,63.398071849999994,60
2024-07-19,Greed,150269.42,2.2867081739130435,93.73439626086956,23
2024-07-20,Greed,244362.21,0.30360307518797,8.643494609022557,266
2024-07-21,Greed,234307.46,0.14447174107142854,-6.608743051339286,448
2024-07-22,Greed,304213.8,0.6328541298701299,9.851427766233765,154
2024-07-23,Greed,358526.54,0.16011655675675676,242.9467627189189,370
2024-07-24,Greed,69207.93,0.6118586555555555,6.9506831,90
2024-07-25,Greed,528555.31,2.8741784102564103,11.753054615384617,78
2024-07-26,Greed,548587.65,1.3589935197368421,18.200744164473683,152
2024-07-27,Greed,905199.75,5.558243754385964,112.2916430877193,57
2024-07-28,Greed,43254.68,0.946195125,36.706189375,16
2024-07-29,Greed,327199.14,2.9364021538461538,8.482165487179486,39
2024-07-30,Greed,36006.47,2.1003773333333333,0.0,6
2024-07-31,Greed,84506.54,0.6878434186046513,17.806764744186047,43
2024-08-01,Neutral,227774.53,1.8964041403508771,2.9312283684210527,57
2024-08-02,Greed,396320.37,2.3098486031746033,12.418542714285714,63
2024-08-03,Fear,290532.86,2.936570432432432,12.545667567567568,37
2024-08-04,Fear,1207744.07,3.5110412204724413,-965.9212667952756,127
2024-08-05,Fear,420495.4,2.533989475,-162.6708146125,80
2024-08-06,Extreme Fear,61478.38,0.5852455981308411,2.4982995140186914,107
2024-08-07,Fear,2492.77,0.11370314545454546,5.720886515151515,33
2024-08-08,Extreme Fear,16299.35,0.7386661111111111,-4.5235796666666666,9
2024-08-09,Neutral,503204.86,1.2864887547222221,125.56993941666666,144
2024-08-10,Fear,11339.29,0.5691271352272728,0.0,88
2024-08-11,Fear,44230.21,1.7054702916666666,35.32402583333334,24
2024-08-12,Fear,54167.32,0.7514978124999999,17.88896875,48
2024-08-13,Fear,20797.87,0.7796903043478259,9.220913913043479,23
2024-08-14,Fear,66710.03,1.8597242399999998,86.75606052,25
2024-08-15,Fear,1522.3700000000001,1.3752175,0.0,12
2024-08-16,Fear,166382.84,2.3196554857142857,23.578015542857145,35
2024-08-17,Fear,30248.96,0.5698846333333333,-9.609437100000001,30
2024-08-18,Fear,62804.48,1.4654371333333336,20.480125866666665,15
2024-08-19,Fear,100315.03,4.38878225,42.462447874999995,8
2024-08-20,Fear,49914.8,1.4558478333333333,16.050237,12
2024-08-21,Fear,104990.41,0.2534247103448276,4.525523620689655,145
2024-08-23,Fear,63509.56,2.2228342,100.53052699999999,10
2024-08-24,Greed,34999.67,1.7499831428571428,0.0,7
2024-08-25,Neutral,21950.28,1.5472707647058823,0.0,17
2024-08-26,Greed,92611.27,5.383821999999999,38.539486333333336,6
2024-08-27,Neutral,70250.16,1.04107104,0.0,50
2024-08-28,Fear,71160.06999999999,2.767336222222222,148.15107166666667,9
2024-08-29,Fear,9995.85,3.498547,0.0,1
2024-08-30,Fear,37233.24,2.1718626666666663,42.744,6
2024-08-31,Fear,107507.43000000001,1.1751563235294118,0.3200823823529412,34
2024-09-01,Fear,12359.68,0.36048841666666664,11.452757750000002,12
2024-09-02,Fear,30000.42,5.250074,0.0,2
2024-09-04,Fear,131480.97,1.8697125588235293,31.346621529411763,34
2024-09-05,Fear,0.84,0.0,0.0,1
2024-09-06,Extreme Fear,39047.1,0.3253922857142857,-26.306113452380952,42
2024-09-08,Fear,0.11,0.0,0.0,1
2024-09-09,Fear,4014.4300000000003,17.45395,0.0,2
2024-09-10,Fear,2547.28,2.4301333333333335,-73.24321966666666,3
2024-09-11,Fear,0.54,0.0,0.0,1
2024-09-14,Neutral,1014.8000000000001,2.7619390909090913,0.0,11
2024-09-18,Neutral,13633.5,0.2188478827586207,-6.059895131034483,145
2024-09-19,Neutral,1521.8700000000001,1.5056663157894736,0.0,19
2024-09-20,Neutral,332873.38,6.8323144375,599.0646425,16
2024-09-21,Neutral,165648.12,2.5207322173913043,1572.416057826087,23
2024-09-22,Neutral,19999.739999999998,2.3333023333333336,0.0,3
2024-09-23,Neutral,40334.29,7.058501000000001,167.380398,2
2024-09-24,Neutral,7118.63,1.2966142,0.0,10
2024-09-25,Greed,52754.130000000005,1.9738529999999999,0.0,9
2024-09-26,Neutral,113711.93000000001,3.9185255,54.976564125,8
2024-09-27,Greed,126097.04,0.669701982142857,0.0,56
2024-09-28,Greed,29199.21,0.7007800000000001,0.0,4
2024-09-30,Greed,214669.85,0.6192224150943396,25.571946113207545,106
2024-10-01,Neutral,139954.32,12.2460025,0.0,4
2024-10-02,Fear,99954.34,8.746004249999999,0.0,4
2024-10-03,Fear,132935.69,5.169721222222223,11.152864666666666,9
2024-10-04,Fear,0.34,0.0,0.0,1
2024-10-05,Neutral,605605.74,5.728696513513514,155.86924032432432,37
2024-10-06,Neutral,300130.56,4.774804227272727,5.9312308636363635,22
2024-10-07,Neutral,219984.65,3.6664102857142855,0.0,21
2024-10-08,Neutral,434584.13,4.225117222222222,149.90407327777777,36
2024-10-09,Neutral,220399.93,5.509997642857143,28.290194285714286,14
2024-10-10,Fear,300024.33999999997,6.563031875,0.0,16
2024-10-11,Fear,488904.19,6.581392076923077,341.74336450000004,26
2024-10-12,Neutral,159713.4,5.5899684999999995,54.155471,10
2024-10-13,Neutral,60002.42,2.1000841,0.0,10
2024-10-14,Neutral,61916.020000000004,4.3341208,382.72391600000003,5
2024-10-15,Greed,81173.36,4.058667571428571,167.17515371428573,7
2024-10-16,Greed,80229.17,2.5527458181818186,19.95280690909091,11
2024-10-17,Greed,140531.75,5.465123,4.0127733333333335,9
2024-10-18,Greed,120331.43000000001,7.019333,55.536523499999994,6
2024-10-19,Greed,99996.86,8.749725250000001,0.0,4
2024-10-20,Greed,176447.86000000002,0.6172651979166667,4.05370621875,96
2024-10-21,Greed,324117.99,0.6350175895953757,14.248066843930635,173
2024-10-22,Greed,60000.36,7.000041333333333,0.0,3
2024-10-23,Greed,210006.07,4.083450611111111,-2.5827745,18
2024-10-25,Greed,427883.18,4.794730466666667,441.19540236666666,30
2024-10-27,Greed,90664.41,7.933135,166.66557699999998,4
2024-10-28,Greed,121495.25,3.2517953846153844,12.867704769230771,13
2024-10-29,Greed,613267.8099999999,4.049881396226415,15.11643162264151,53
2024-10-30,Extreme Greed,11830.85,0.14387952,0.36600091999999995,25
2024-10-31,Extreme Greed,896173.36,6.514811000000001,25.292579395833332,48
2024-11-01,Extreme Greed,260981.03,3.941516304347826,45.238075478260875,23
2024-11-02,Greed,40000.0,6.9999985,0.0,2
2024-11-03,Greed,129055.66,6.734025333333334,0.0,6
2024-11-04,Greed,451811.97,4.392616111111112,77.76140205555555,36
2024-11-05,Greed,200627.23,7.021952400000001,67.8475928,10
2024-11-06,Greed,123906.9,2.8911606666666665,187.85581533333334,15
2024-11-07,Extreme Greed,111335.3,0.23166763168141594,39.764187044247784,113
2024-11-08,Extreme Greed,270700.44,2.4071347948717947,-1.6516292564102582,39
2024-11-09,Extreme Greed,193384.41,0.7695872441860464,1.196615581395349,86
2024-11-10,Extreme Greed,413636.7,0.8226216531791908,5.728984589595376,173
2024-11-11,Extreme Greed,1570572.42,1.0641033512064344,18.09552545844504,373
2024-11-12,Extreme Greed,1226354.52,2.5023675614035086,20.435084175438597,171
2024-11-13,Extreme Greed,515336.37,3.7330014166666667,163.46671404166668,48
2024-11-14,Extreme Greed,1008361.81,3.0457163818181816,41.4864475,110
2024-11-15,Extreme Greed,1427858.42,3.1303859932885905,27.790204281879195,149
2024-11-16,Extreme Greed,303296.07,0.6380337770700637,17.640266936305732,157
2024-11-17,Extreme Greed,1215987.57,1.297185114832536,4.224762129186603,209
2024-11-18,Extreme Greed,2084339.58,1.286428725433526,12.921431176300578,346
2024-11-19,Extreme Greed,628031.15,0.6606128950819672,9.699242593442623,305
2024-11-20,Extreme Greed,1999514.1199999999,1.1710133981818183,7.654714358181818,550
2024-11-21,Extreme Greed,598300.62,0.37126778878504674,3.1634222261682243,535
2024-11-22,Extreme Greed,1646713.62,0.6427673917525772,-26.664721085419732,679
2024-11-23,Extreme Greed,516245.68,0.4259555564738292,7.993200104683195,363
2024-11-24,Extreme Greed,664952.28,1.1778088720930233,5.497385965116279,172
2024-11-25,Extreme Greed,937410.87,1.1128615725490196,21.66172836862745,255
2024-11-26,Extreme Greed,1146902.44,1.0307896622516557,3.6251965529801327,302
2024-11-27,Extreme Greed,1444242.53,2.0643874929577466,-12.462420812206572,213
2024-11-28,Extreme Greed,1894225.15,0.9505482198795182,-382.75722766566264,332
2024-11-29,Extreme Greed,794262.91,0.48969907269720103,449.98726247328244,393
2024-11-30,Extreme Greed,1732193.7,1.4808990335120644,100.04475474530831,373
2024-12-01,Extreme Greed,814711.82,0.5898647869711539,98.28453003365385,416
2024-12-02,Extreme Greed,585243.56,0.5477326429259259,68.48001597407408,270
2024-12-03,Extreme Greed,1084666.53,0.8838852719518716,63.03887509358289,374
2024-12-04,Extreme Greed,769287.65,0.5410859487460815,918.1561599404388,319
2024-12-05,Extreme Greed,1256750.79,0.7736090421710526,156.96078615789474,456
2024-12-06,Greed,3471019.22,1.7171061684119107,-229.83782604218362,403
2024-12-07,Extreme Greed,451733.42,0.3567501246710526,282.5864442993421,304
2024-12-08,Extreme Greed,932939.72,0.5575687701428572,38.014127228571425,420
2024-12-09,Extreme Greed,983949.68,0.32425498410018555,11.708659881261596,539
2024-12-10,Extreme Greed,3150424.08,0.2841733617481203,24.640206911654136,1596
2024-12-11,Greed,2194098.33,0.3386643980835381,261.30348420720725,1221
2024-12-12,Extreme Greed,4557189.87,0.361783359994824,310.1199767122153,1932
2024-12-13,Extreme Greed,2880824.64,0.3863831000511509,27.22583268968457,1173
2024-12-14,Extreme Greed,2369561.78,0.1879282955708502,135.87157833522267,1235
2024-12-15,Extreme Greed,2583269.81,0.13631736616381848,57.4692488385386,1697
2024-12-16,Extreme Greed,2740808.97,0.38118488720379146,158.07994704549765,1055
2024-12-17,Extreme Greed,5233597.63,0.38441029674394644,113.13307839876352,1941
2024-12-18,Extreme Greed,3798887.07,0.48386841862141355,9.575223703988803,1429
2024-12-19,Extreme Greed,8241709.39,0.3163321890026954,18.79125621024259,3339
2024-12-20,Greed,7681274.71,0.486671344766881,102.47976689670418,2488
2024-12-21,Greed,4382875.12,0.40475407324806667,89.24578415050566,1681
2024-12-22,Greed,3087320.22,0.4303060006847545,455.03509557235145,774
2024-12-23,Greed,6771878.26,0.5116731770643375,-12.53967898466127,2347
2024-12-24,Greed,1767036.11,1.1443267462426037,43.827751822485205,338
2024-12-25,Greed,347889.35,0.3198018375961538,3.637774264423076,208
2024-12-26,Extreme Greed,2205242.65,0.7508737424390244,86.41124780774749,697
2024-12-27,Greed,347913.0,0.3405986407692308,10.280042442307693,260
2024-12-28,Greed,281555.01,0.30067386726708073,5.842693310559007,161
2024-12-29,Greed,344628.54,0.35879282139303487,14.348596651741294,201
2024-12-30,Greed,1073865.73,0.9371918436842105,29.637296503289473,304
2024-12-31,Greed,877164.62,0.8709686638235294,17.794159509803922,306
2025-01-01,Greed,282582.1,0.3292123146875,-99.25068067708334,96
2025-01-02,Greed,774674.84,0.4879215878947369,24.145482235457067,361
2025-01-03,Greed,771208.99,0.41535007246062994,11.867099986220472,508
2025-01-04,Greed,1826029.6199999999,0.6299514043126685,6.882851665768194,371
2025-01-05,Greed,451943.57,0.5830192927615063,13.337737920502093,239
2025-01-06,Extreme Greed,556526.99,0.30528985732984293,10.583220581151831,573
2025-01-07,Extreme Greed,1313178.1,0.4762738659811617,25.271942748822607,637
2025-01-08,Greed,3177275.18,0.6707535229836381,125.23300342059672,1039
2025-01-09,Greed,1020733.25,0.5278041751532567,89.99220096168582,522
2025-01-10,Neutral,6547449.68,2.55699532973138,-12.352717401709402,819
2025-01-11,Greed,1658098.71,1.747872711484099,8.017952424028268,283
2025-01-12,Greed,2258459.17,1.0167487586378738,9.538607646179402,602
2025-01-13,Greed,2936648.0100000002,2.1154414823039214,23.66526801960784,408
2025-01-14,Greed,876581.97,0.8748765435636364,58.43459038181818,275
2025-01-15,Greed,1801599.8900000001,1.923629194082397,55.50407602996255,267
2025-01-16,Extreme Greed,3049692.96,2.400455978328841,56.08546988679245,371
2025-01-17,Extreme Greed,1110230.46,1.4765321381932774,29.43872104201681,238
2025-01-18,Extreme Greed,2711629.88,1.2533551481720429,0.6808495883256523,651
2025-01-19,Extreme Greed,9715215.3,1.3799334012188897,56.10963580216975,1567
2025-01-20,Extreme Greed,8287327.01,1.6788287601977185,66.37052408593155,1315
2025-01-21,Extreme Greed,1523729.82,0.7515174816981132,20.901583813207548,530
2025-01-22,Extreme Greed,1778406.43,0.5663102641346154,24.66875968389423,832
2025-01-23,Extreme Greed,3697028.66,0.8935549012151067,83.13320374384236,1218
2025-01-24,Extreme Greed,1611433.45,0.3874640744851259,12.131326931350113,874
2025-01-25,Extreme Greed,1239377.7,0.6303038775889328,-20.450625011857706,506
2025-01-26,Greed,1201173.66,0.8475790559423504,90.51766445232816,451
2025-01-27,Greed,1508028.31,0.5255616654980595,53.469295461837,773
2025-01-28,Greed,579412.17,0.2504222582931727,36.103642516064255,498
2025-01-29,Greed,1897513.41,0.6731001594395605,25.737375241758244,910
2025-01-30,Greed,3014397.17,0.8197292556044986,21.64711470009372,1067
2025-01-31,Extreme Greed,2783411.48,0.6603720979429134,35.303441705708664,1016
2025-02-01,Greed,1363746.44,0.45027978216088327,50.946695610410096,634
2025-02-02,Greed,5661092.29,0.897742296595906,123.46835452843062,1319
2025-02-03,Fear,22592901.37,1.2569603462436976,146.58459086932774,2380
